SWEAT index,K index,Totals totals index,Date,Environmental_Stability,Moisture_Indices,Convective_Potential,Temperature_Pressure,Moisture_Temperature_Profiles,TH
69.0,25.6,46.4,26/03/1984,-9.0,29.3,3090.7000000000003,5715,980.09,0
397.8,39.5,57.6,27/03/1984,-6.3,43.7,1796.0,5736,959.03,0
314.1,17.2,51.8,28/03/1984,-8.299999999999999,41.3,3714.2999999999997,5723,982.59,0
130.9,12.0,48.0,29/03/1984,-8.399999999999999,32.9,2949.5,5726,985.15,0
147.0,25.8,39.8,30/03/1984,1.5999999999999996,36.6,1973.8999999999999,5763,980.03,0
123.4,17.6,45.4,31/03/1984,-6.2,34.3,2209.0,5757,987.66,0
161.6,28.6,49.6,02/04/1984,-4.6,31.7,1205.4,5771,929.98,0
126.0,27.0,46.6,03/04/1984,-8.6,35.0,3005.7,5706,955.95,0
60.6,24.3,40.6,04/04/1984,-1.3999999999999995,28.3,-65.39999999999998,5787,936.05,0
79.5,23.0,42.7,05/04/1984,-12.899999999999999,42.6,3135.1,5725,950.24,0
379.5,36.9,56.8,06/04/1984,-4.800000000000001,44.3,643.3,5765,921.16,0
253.1,29.6,53.2,07/04/1984,-10.700000000000001,38.9,2259.7,5753,972.18,1
337.2,43.5,52.6,08/04/1984,-1.3000000000000003,60.2,921.7,5730,990.25,0
72.5,19.0,49.0,09/04/1984,-11.9,31.2,-1.5,5729,985.18,1
240.0,37.7,50.6,10/04/1984,-0.10000000000000009,44.6,542.4000000000001,5700,982.86,0
92.1,19.0,45.4,11/04/1984,-7.0,32.7,1369.3,5679,969.8,0
64.0,21.0,39.9,12/04/1984,2.6,20.5,-276.59999999999997,5704,940.11,0
64.0,8.2,32.5,13/04/1984,0.0,17.3,455.9,5678,985.43,0
123.8,21.2,47.6,14/04/1984,-4.7,26.6,561.9000000000001,5732,930.28,0
136.5,28.8,51.8,15/04/1984,-11.7,25.5,1460.8,5692,977.62,0
191.8,29.3,45.4,16/04/1984,-1.4,42.5,1544.3000000000002,5819,985.03,0
63.3,29.9,41.8,17/04/1984,-4.9,33.9,2106.5,5794,979.93,0
76.5,19.8,45.0,18/04/1984,-6.3999999999999995,30.3,2538.0,5817,974.69,0
79.5,14.8,39.4,19/04/1984,-9.2,33.5,3860.1,5760,969.22,0
291.6,29.4,55.8,20/04/1984,-10.8,45.7,1955.0,5834,966.57,0
316.4,33.0,56.2,21/04/1984,-8.8,36.5,1886.5,5795,950.12,0
46.4,24.0,47.0,22/04/1984,-18.3,38.7,4853.5,5751,979.78,0
193.0,32.5,48.8,23/04/1984,-1.0,42.1,424.8,5706,964.58,0
235.1,26.8,43.8,24/04/1984,7.8,47.3,-71.69999999999999,5791,980.09,0
252.0,30.0,46.6,25/04/1984,4.0,52.0,152.5,5745,990.22,0
244.1,39.7,50.6,26/04/1984,-6.3999999999999995,47.6,3440.3,5738,966.75,0
121.4,20.0,44.4,27/04/1984,-7.6,29.9,2350.7000000000003,5748,969.38,1
269.1,31.2,53.4,28/04/1984,-8.399999999999999,40.4,1554.9,5757,990.16,1
414.3,37.9,60.8,29/04/1984,-20.7,33.6,3833.8,5763,899.92,0
154.6,30.4,49.8,30/04/1984,-10.700000000000001,33.7,3286.1,5755,935.84,1
224.6,34.1,48.6,01/05/1984,-3.5000000000000004,49.9,2001.5,5745,985.49,1
148.0,16.4,42.0,02/05/1984,-2.9,37.8,2175.2,5779,982.44,0
42.7,3.8,30.7,03/05/1984,0.09999999999999964,23.3,1058.9,5791,979.9,0
48.5,6.4,29.7,04/05/1984,-1.3000000000000003,24.0,3522.9,5772,982.44,0
60.1,17.2,38.5,05/05/1984,-8.700000000000001,29.1,4030.2000000000003,5765,985.03,0
66.0,14.8,39.3,06/05/1984,-11.5,28.8,6.4,5750,992.6,0
138.2,26.8,48.4,07/05/1984,-9.0,35.6,-2.2,5761,982.47,0
340.7,29.6,56.0,08/05/1984,-12.3,39.3,31.300000000000004,5718,979.97,1
280.7,24.6,53.2,09/05/1984,-10.899999999999999,37.8,46.900000000000006,5703,972.18,1
311.5,35.1,52.2,10/05/1984,2.8,46.9,-132.5,5787,982.93,1
345.8,32.0,55.0,11/05/1984,-4.7,43.2,798.4,5747,980.21,0
136.0,14.4,39.2,12/05/1984,6.1,34.4,135.0,5764,969.74,0
595.7,29.6,55.4,13/05/1984,-4.499999999999999,46.2,0.0,5787,950.01,0
425.3,25.2,49.0,14/05/1984,1.0,39.2,1499.2,5734,940.73,0
182.6,24.0,44.2,15/05/1984,-1.7000000000000002,30.1,4952.900000000001,5738,935.87,0
160.1,31.7,42.2,16/05/1984,-4.0,46.4,2.8000000000000007,5797,971.85,0
121.7,20.1,32.0,17/05/1984,2.0999999999999996,45.3,3165.3,5827,966.45,0
200.3,20.8,47.6,19/05/1984,-1.7000000000000002,31.4,3150.6,5781,935.84,0
42.7,3.8,28.5,20/05/1984,2.8,18.9,3477.4,5796,935.84,0
600.1,36.8,61.0,21/05/1984,2.9,30.2,2140.3,5757,926.31,0
618.4,37.4,62.4,22/05/1984,1.0,34.1,1799.8,5768,908.32,0
260.3,22.4,49.6,23/05/1984,-2.2,33.5,-9.8,5752,907.88,0
408.6,25.6,50.2,24/05/1984,-2.3,34.9,-7.5,5754,926.01,0
219.6,19.0,46.8,25/05/1984,-0.9000000000000004,28.8,1.3,5735,949.99,1
225.0,37.7,46.6,26/05/1984,-3.7,49.5,2964.1,5742,985.03,0
253.9,26.0,47.0,27/05/1984,0.0,41.6,2457.9,5774,938.29,0
211.2,26.8,45.2,28/05/1984,-1.1999999999999993,35.0,1633.1000000000001,5736,933.56,0
193.2,30.7,42.4,29/05/1984,1.7999999999999998,40.9,2200.4,5759,931.03,0
200.6,16.6,44.0,30/05/1984,3.8,32.9,584.6999999999999,5742,897.83,0
233.5,35.7,45.2,31/05/1984,3.3000000000000003,48.0,1855.0,5795,897.14,0
286.5,33.7,51.4,01/06/1984,-8.5,51.8,2453.1,5682,962.68,0
223.0,26.8,47.8,02/06/1984,1.2999999999999998,31.8,21.900000000000034,5788,843.8,1
272.1,36.1,41.6,03/06/1984,12.5,56.0,-2.0999999999999943,5774,940.76,0
301.8,37.9,42.6,04/06/1984,9.4,57.4,-7.8,5717,947.73,1
275.4,35.3,38.8,05/06/1984,13.2,54.7,0.0,5752,936.14,1
280.7,41.1,45.6,06/06/1984,6.1,45.2,667.3,5731,947.65,1
188.3,29.1,41.2,07/06/1984,5.4,36.7,462.90000000000003,5729,903.51,0
265.9,40.9,47.0,08/06/1984,1.4,62.9,1505.0,5780,987.63,1
236.3,32.5,41.2,09/06/1984,2.0,59.8,8.2,5826,995.07,0
185.9,35.3,44.8,10/06/1984,-5.8999999999999995,57.2,3016.2999999999997,5753,984.97,0
220.9,30.5,42.0,11/06/1984,6.3,39.0,140.3,5736,938.48,1
292.0,35.1,44.6,12/06/1984,4.0,46.5,264.7,5785,928.54,0
313.1,38.4,44.2,13/06/1984,3.0,64.8,3735.6,5785,930.82,0
267.5,36.3,42.6,14/06/1984,6.0,52.6,605.7,5671,949.99,1
335.1,37.9,42.0,15/06/1984,8.0,64.5,592.9,5799,938.29,0
260.5,33.5,40.6,16/06/1984,9.3,43.7,-142.5,5736,872.29,1
299.1,31.1,46.0,17/06/1984,3.3,49.6,766.8,5725,928.7,1
97.3,14.2,29.4,18/06/1984,21.1,25.7,0.0,5741,771.21,1
336.3,39.1,50.8,20/06/1984,-2.3000000000000003,49.2,1834.3,5676,933.51,1
248.4,36.3,46.8,21/06/1984,6.4,42.2,-170.79999999999998,5687,875.66,0
238.9,35.1,42.0,22/06/1984,9.5,53.1,11.899999999999999,5680,949.99,1
230.7,34.9,42.2,23/06/1984,7.5,55.3,246.2,5713,936.03,0
242.9,31.5,39.6,24/06/1984,11.600000000000001,47.4,0.0,5683,908.82,0
302.7,37.5,43.0,25/06/1984,10.3,55.4,-15746.4,5741,928.81,0
225.8,32.9,40.2,26/06/1984,9.6,43.3,32.5,5636,921.89,0
256.2,38.9,47.4,27/06/1984,5.8,38.2,0.0,5673,923.78,0
191.4,8.4,40.6,28/06/1984,9.3,34.7,0.0,5743,898.13,0
252.5,35.5,42.8,29/06/1984,4.199999999999999,49.7,1333.8000000000002,5716,945.4,0
266.4,36.5,40.6,30/06/1984,10.6,51.6,0.0,5769,940.76,0
275.6,36.1,42.6,01/07/1984,2.1,62.9,1552.1,5805,981.44,0
244.0,34.9,36.2,02/07/1984,6.9,53.0,1196.2,5822,985.03,0
242.9,30.5,41.4,03/07/1984,8.799999999999999,42.9,-39.099999999999994,5823,889.4,0
273.3,41.5,45.8,04/07/1984,3.3,60.4,19.8,5805,950.01,0
223.6,36.3,43.0,05/07/1984,0.0,48.2,1925.7,5710,945.4,0
265.6,17.0,36.8,06/07/1984,14.4,39.2,-10.8,5755,945.43,0
249.5,39.1,45.6,07/07/1984,5.5,51.6,412.90000000000003,5779,931.25,0
203.7,30.3,43.6,08/07/1984,3.8000000000000003,36.5,175.79999999999998,5764,889.7,1
252.0,35.7,43.4,09/07/1984,4.6,45.9,1016.5,5769,918.65,1
200.6,31.5,42.0,11/07/1984,3.3,43.1,512.6999999999999,5679,905.96,1
206.9,28.0,43.6,12/07/1984,-4.5,48.0,3419.0,5770,987.56,0
108.5,7.4,30.4,13/07/1984,1.5000000000000004,32.2,2594.3,5726,997.57,0
236.7,36.1,43.8,14/07/1984,4.0,47.9,575.0,5769,908.43,1
237.9,39.5,45.4,15/07/1984,9.6,50.6,0.0,5742,823.81,0
228.5,31.9,40.8,16/07/1984,8.5,44.4,143.1,5697,931.34,0
317.9,38.9,43.8,17/07/1984,4.7,56.5,484.6,5745,921.28,0
217.3,30.5,39.4,18/07/1984,-3.4000000000000004,50.3,2371.8,5738,985.12,0
235.6,35.5,45.6,19/07/1984,3.1000000000000005,56.6,64.0,5759,950.55,0
238.5,37.9,47.0,20/07/1984,-5.6,55.7,2839.7000000000003,5758,992.6,0
217.3,33.7,46.0,21/07/1984,-5.4,49.8,3353.3999999999996,5750,995.07,0
230.9,34.9,42.8,22/07/1984,-1.0,54.2,2208.6000000000004,5762,969.31,1
268.5,38.5,44.2,23/07/1984,-0.09999999999999964,65.0,2161.0,5807,982.5,1
185.6,32.7,43.0,24/07/1984,-2.5,50.1,1293.2,5780,987.63,0
205.2,36.1,45.0,25/07/1984,-5.5,55.6,4039.7,5776,992.6,0
224.1,33.3,41.8,26/07/1984,1.5,58.7,941.3000000000001,5744,995.1,0
193.8,32.3,43.4,27/07/1984,-6.4,49.2,3932.5,5756,992.57,1
184.2,18.8,40.0,28/07/1984,4.0,30.6,1142.3999999999999,5761,923.78,0
226.2,39.3,43.0,29/07/1984,2.3,61.4,967.9,5774,947.68,0
228.9,34.3,46.0,30/07/1984,0.7000000000000002,43.8,1695.2,5795,913.48,0
235.9,32.1,41.8,31/07/1984,6.5,47.1,-23.7,5753,906.18,0
255.1,33.5,40.0,01/08/1984,6.7,56.9,76.9,5784,983.15,0
289.3,40.5,46.2,02/08/1984,0.09999999999999964,63.4,1802.5,5718,985.09,1
241.2,39.5,45.0,03/08/1984,0.40000000000000036,63.5,1418.1,5767,979.93,0
237.0,39.5,48.0,04/08/1984,-3.9000000000000004,61.1,3449.4,5809,987.53,0
208.3,31.5,41.6,05/08/1984,4.8,42.2,453.0,5753,903.13,1
163.5,24.9,37.8,06/08/1984,9.200000000000001,34.8,-24.200000000000003,5756,903.51,0
211.9,27.5,41.0,07/08/1984,2.7,38.6,698.8,5742,911.07,1
311.7,39.6,43.0,08/08/1984,6.800000000000001,67.4,770.1999999999999,5802,947.68,0
208.7,33.3,44.4,09/08/1984,1.7000000000000002,44.8,800.8,5719,938.42,1
266.1,36.5,42.0,10/08/1984,5.699999999999999,52.4,608.5,5744,928.7,0
187.5,30.3,44.8,11/08/1984,2.7,39.3,412.6,5789,916.4,0
192.3,27.3,40.6,12/08/1984,5.0,34.2,646.5,5704,905.82,1
267.9,37.9,44.8,13/08/1984,0.2999999999999998,53.2,2224.2999999999997,5809,938.26,1
141.4,20.2,35.4,14/08/1984,13.700000000000001,31.3,0.0,5781,838.39,0
333.1,40.3,44.2,15/08/1984,6.9,59.6,303.2,5822,931.03,1
319.5,41.9,45.8,16/08/1984,4.0,62.9,939.2,5792,945.37,0
277.4,32.5,41.0,17/08/1984,5.9,45.0,735.7,5796,931.17,0
270.3,38.3,41.2,18/08/1984,6.0,61.0,1071.9,5798,947.71,0
246.5,35.5,40.6,19/08/1984,10.6,64.0,-225.89999999999998,5806,935.84,0
225.4,32.1,42.0,20/08/1984,-0.5,54.1,3325.1,5839,984.94,1
256.7,37.7,44.0,21/08/1984,-1.4000000000000004,68.4,2893.5,5842,995.07,0
185.5,32.5,44.8,22/08/1984,-4.4,49.8,2787.4,5819,982.44,1
252.9,37.3,43.8,23/08/1984,4.2,62.6,730.8,5844,987.59,0
141.9,14.0,38.6,24/08/1984,-4.7,37.0,3941.5,5765,992.6,0
193.2,35.5,45.6,25/08/1984,-7.6000000000000005,50.5,3376.7999999999997,5764,982.44,1
201.0,30.9,37.6,26/08/1984,9.4,41.6,36.1,5760,933.64,1
245.7,37.9,45.4,27/08/1984,3.6999999999999997,52.6,1110.5,5791,940.76,0
257.7,34.9,42.8,28/08/1984,6.6,51.8,-15.6,5824,918.57,0
250.9,40.5,45.8,29/08/1984,0.8000000000000007,52.2,2957.2999999999997,5824,926.06,0
251.4,40.7,48.0,30/08/1984,0.0,53.5,3061.8,5809,933.51,1
323.5,41.1,54.2,31/08/1984,-17.5,46.6,8579.199999999999,5738,876.02,1
246.4,35.7,41.8,02/09/1984,5.5,49.2,902.0,5753,926.39,0
229.9,34.7,43.2,03/09/1984,1.1,57.6,1463.6000000000001,5826,995.1,0
214.8,37.1,45.2,04/09/1984,2.7,48.1,1456.3,5792,940.76,1
216.5,34.3,43.2,05/09/1984,0.30000000000000027,55.2,2923.4,5803,999.98,0
259.1,40.9,47.4,06/09/1984,-1.6,63.2,2713.6,5840,987.59,0
201.0,33.7,42.8,07/09/1984,-4.1,50.9,3248.7,5757,987.56,0
187.9,31.5,42.6,08/09/1984,-3.9,45.9,2829.1000000000004,5746,985.03,1
191.7,31.1,42.8,09/09/1984,1.0,50.8,1390.0,5754,958.69,0
214.6,33.1,39.6,10/09/1984,1.8000000000000003,55.9,1287.7,5764,985.09,0
200.6,30.9,45.2,11/09/1984,-3.0,46.6,3039.2000000000003,5755,985.12,1
285.7,40.9,45.8,12/09/1984,6.3,64.9,395.1,5751,997.57,0
128.6,18.0,38.4,13/09/1984,0.2999999999999998,36.8,775.3000000000001,5763,990.19,0
203.8,38.5,48.6,14/09/1984,-3.6999999999999997,48.1,1336.6,5724,985.15,0
223.7,31.7,38.8,15/09/1984,2.5999999999999996,60.9,1619.5,5791,979.9,1
288.1,40.5,50.2,16/09/1984,-5.1,60.1,3105.7000000000003,5775,977.31,1
337.2,39.7,54.4,17/09/1984,-4.6000000000000005,57.0,932.7,5788,982.62,0
124.7,11.4,35.6,18/09/1984,1.5999999999999996,34.9,-22.0,5765,980.03,0
247.7,39.9,48.2,19/09/1984,3.8999999999999995,53.4,190.39999999999998,5755,985.24,1
171.5,34.5,48.0,20/09/1984,-3.8999999999999995,47.8,1984.8999999999999,5716,985.21,1
145.2,29.1,43.2,21/09/1984,-0.7999999999999998,40.5,2270.3999999999996,5776,980.06,0
188.9,30.2,48.6,22/09/1984,-0.10000000000000009,42.1,1198.1000000000001,5750,924.27,0
115.4,23.0,43.0,23/09/1984,-5.5,33.6,3271.2,5758,964.1,0
104.4,14.0,36.2,24/09/1984,0.0,35.5,2396.8999999999996,5777,985.09,1
157.6,16.4,38.8,25/09/1984,2.7,42.5,1232.4,5782,985.09,0
174.0,18.0,39.6,26/09/1984,4.0,39.2,41.5,5796,972.12,0
65.1,11.4,35.8,27/09/1984,-5.300000000000001,29.9,3408.8,5729,977.4,0
27.2,5.8,27.1,28/09/1984,2.6999999999999997,24.9,9.799999999999983,5758,950.61,0
36.1,12.4,34.4,29/09/1984,2.8,30.9,308.20000000000005,5785,972.34,0
19.4,5.4,28.7,30/09/1984,-0.5,20.6,-66.30000000000001,5737,942.15,0
73.2,7.8,30.8,01/10/1984,9.0,29.0,0.0,5793,973.65,0
201.3,26.6,44.2,02/10/1984,3.3000000000000003,44.3,1511.0,5775,964.25,0
292.2,38.7,46.8,03/10/1984,-0.5999999999999996,62.7,2643.2999999999997,5770,979.93,1
234.7,36.7,43.0,04/10/1984,-0.5,59.3,3545.5,5735,995.1,0
220.6,27.8,44.0,05/10/1984,2.4,45.6,847.0999999999999,5765,982.59,0
165.8,18.8,39.6,06/10/1984,4.9,43.9,810.3000000000001,5792,985.12,0
222.0,35.3,41.6,07/10/1984,4.6,61.4,1706.1,5833,987.59,0
142.7,27.5,40.0,08/10/1984,-0.7999999999999998,40.9,2562.2,5768,969.44,1
226.3,36.5,46.6,09/10/1984,3.4000000000000004,57.4,1974.1999999999998,5808,990.16,1
205.6,34.3,44.4,10/10/1984,2.6999999999999997,55.6,1227.2,5779,990.13,1
183.5,35.7,48.4,11/10/1984,-6.699999999999999,48.4,3049.6,5741,987.63,0
48.5,13.4,26.1,12/10/1984,2.7,23.9,316.9,5722,977.65,0
268.0,35.9,41.0,13/10/1984,7.999999999999999,66.5,-54.8,5835,982.59,0
318.5,34.3,40.4,14/10/1984,5.4,51.4,1068.1,5760,945.4,0
266.0,17.8,38.2,15/10/1984,2.8000000000000003,43.1,1382.3,5751,985.15,0
171.3,13.2,35.0,16/10/1984,8.5,37.6,13.599999999999998,5785,977.52,0
159.6,19.4,34.0,17/10/1984,9.2,45.1,31.099999999999998,5779,990.19,0
17.5,5.6,22.1,18/10/1984,5.5,25.4,174.29999999999998,5731,980.15,0
40.7,2.0,20.5,19/10/1984,8.6,20.9,0.0,5751,942.31,0
187.4,29.9,42.0,20/10/1984,1.1,44.2,2248.1,5748,985.15,0
232.2,36.9,48.6,21/10/1984,-1.5,48.7,1551.3,5750,972.18,0
227.9,26.2,46.6,22/10/1984,2.0,46.0,573.0,5777,974.81,0
23.3,17.7,32.6,23/10/1984,1.2999999999999998,26.4,580.6,5704,948.17,0
178.5,26.7,39.6,24/10/1984,11.200000000000001,31.9,0.0,5688,962.08,0
31.4,2.8,33.0,25/10/1984,4.1000000000000005,24.8,5.399999999999999,5696,970.02,0
29.1,1.8,19.5,26/10/1984,14.3,20.3,-81.10000000000001,5743,962.08,0
25.2,-1.8,13.5,27/10/1984,14.0,22.8,-32.599999999999994,5750,972.46,0
90.4,9.8,35.6,28/10/1984,6.3,29.9,36.0,5733,985.37,0
152.4,16.2,40.6,29/10/1984,9.2,27.7,-11.700000000000003,5698,951.37,0
127.3,26.6,40.2,30/10/1984,6.7,32.6,158.9,5698,980.33,0
85.4,12.4,23.0,31/10/1984,22.4,27.5,0.0,5706,937.48,0
34.9,21.4,37.5,01/11/1984,-5.6000000000000005,22.1,291.2,5636,990.5,0
60.9,16.0,36.6,02/11/1984,10.7,25.7,0.0,5680,897.9,0
56.3,1.8,26.7,03/11/1984,20.8,18.5,0.0,5690,902.21,0
29.1,0.2,23.7,04/11/1984,21.3,16.0,0.0,5679,918.17,0
71.8,1.2,26.3,05/11/1984,12.8,18.6,0.0,5695,937.94,0
168.0,22.6,42.2,06/11/1984,8.5,31.4,0.0,5720,972.92,0
40.7,10.6,29.3,08/11/1984,16.9,16.5,0.0,5698,863.75,0
92.3,3.2,35.6,09/11/1984,12.6,19.7,0.0,5692,954.79,0
77.4,4.8,33.4,10/11/1984,14.0,21.6,0.0,5682,962.81,0
46.6,1.6,32.9,11/11/1984,11.6,15.6,0.0,5676,943.8,0
48.5,5.6,27.1,12/11/1984,23.3,16.5,0.0,5709,882.16,0
48.5,5.8,31.9,13/11/1984,9.6,16.2,-117.5,5652,949.42,0
85.3,18.2,37.6,14/11/1984,14.299999999999999,26.8,0.0,5696,940.93,0
75.5,9.8,30.2,15/11/1984,17.6,25.5,0.0,5694,970.78,0
44.6,16.2,22.9,16/11/1984,18.2,17.6,0.0,5674,902.66,0
79.0,13.0,33.4,17/11/1984,16.6,28.5,0.0,5725,960.16,0
44.6,10.6,28.1,18/11/1984,18.5,23.3,0.0,5679,963.09,0
73.9,10.8,27.0,19/11/1984,24.7,22.8,0.0,5696,930.1,0
62.1,12.4,29.7,20/11/1984,19.9,19.3,0.0,5646,941.85,0
70.8,5.0,21.2,21/11/1984,29.2,25.5,0.0,5707,955.34,0
134.0,14.6,32.0,22/11/1984,23.2,28.0,0.0,5680,955.28,0
83.5,7.2,26.2,23/11/1984,25.4,24.1,0.0,5697,905.81,0
121.4,12.4,30.4,24/11/1984,23.9,29.3,0.0,5704,960.49,0
142.2,17.6,38.4,25/11/1984,13.7,27.3,-116.0,5658,955.0,0
54.3,7.8,23.5,26/11/1984,18.7,21.9,0.0,5684,957.63,0
104.3,10.6,28.2,27/11/1984,26.8,26.2,0.0,5671,947.43,0
40.7,9.4,16.9,28/11/1984,21.6,26.5,0.0,5657,924.27,0
116.4,14.0,32.4,29/11/1984,18.5,24.7,0.0,5665,911.76,0
82.9,13.2,31.2,30/11/1984,14.899999999999999,24.8,-213.6,5668,873.92,0
166.5,21.4,39.6,01/12/1984,23.2,32.4,0.0,5684,977.64,0
144.9,12.0,37.8,02/12/1984,18.700000000000003,29.0,0.0,5688,905.01,0
88.4,6.4,32.4,03/12/1984,15.0,25.8,0.0,5698,957.5,0
126.0,11.2,36.4,04/12/1984,12.8,21.0,-42.3,5622,955.28,0
64.0,-2.0,11.9,05/12/1984,27.799999999999997,18.0,0.0,5660,947.65,0
87.5,-3.8,22.0,06/12/1984,32.7,28.8,0.0,5731,990.68,0
85.6,-2.8,23.6,08/12/1984,30.0,22.8,0.0,5714,955.61,0
64.0,-4.8,14.9,09/12/1984,33.4,19.7,0.0,5722,915.88,0
160.6,4.4,33.2,10/12/1984,25.7,26.1,0.0,5714,983.47,0
90.0,-1.4,24.6,11/12/1984,30.2,24.7,0.0,5742,949.94,0
229.7,16.4,44.2,13/12/1984,21.0,34.1,0.0,5687,963.27,0
102.8,17.9,31.9,14/12/1984,3.2,20.0,231.2,5615,962.42,0
91.2,-2.8,23.3,15/12/1984,27.0,22.3,0.0,5680,939.35,0
83.4,1.6,20.3,16/12/1984,27.700000000000003,21.3,0.0,5687,955.98,0
75.7,-5.4,10.1,17/12/1984,32.599999999999994,19.1,0.0,5678,961.2,0
135.3,0.4,25.6,18/12/1984,42.2,23.4,0.0,5703,907.85,0
69.8,-5.0,24.2,19/12/1984,40.5,17.2,0.0,5660,804.18,0
75.7,-3.2,25.4,20/12/1984,38.7,20.4,0.0,5688,926.47,0
114.5,-3.0,26.2,21/12/1984,39.5,20.4,0.0,5700,920.43,0
48.5,0.4,30.4,22/12/1984,37.4,19.7,0.0,5711,898.7,0
54.3,5.0,24.5,23/12/1984,28.2,19.5,0.0,5677,966.38,0
46.6,5.2,26.9,24/12/1984,20.9,20.2,0.0,5646,973.68,0
48.5,9.8,31.3,25/12/1984,15.2,17.6,0.0,5594,966.05,0
48.5,11.0,26.9,26/12/1984,24.0,16.8,0.0,5667,933.82,0
50.4,17.6,26.9,27/12/1984,24.1,19.8,0.0,5692,944.81,0
64.0,25.2,39.5,28/12/1984,16.1,20.7,0.0,5625,925.06,0
98.9,0.2,24.1,29/12/1984,33.1,15.1,0.0,5606,929.15,0
66.0,4.8,38.9,30/12/1984,16.4,15.1,0.0,5610,958.66,0
66.0,-0.8,28.9,31/12/1984,24.7,17.4,0.0,5657,939.25,0
93.6,4.8,37.0,01/01/1985,16.9,26.3,0.0,5657,974.88,0
138.4,12.8,41.2,02/01/1985,13.8,22.3,0.0,5631,960.59,0
114.3,20.8,40.6,04/01/1985,11.0,24.5,0.0,5605,973.46,0
151.9,10.8,38.6,05/01/1985,17.3,23.3,0.0,5644,985.86,0
119.4,17.6,39.0,06/01/1985,14.6,25.9,0.0,5621,970.93,0
189.0,30.4,44.2,07/01/1985,1.5000000000000002,32.9,608.1,5621,997.63,0
216.8,32.6,50.4,08/01/1985,3.3,31.3,-44.300000000000004,5621,985.7,0
188.8,17.6,43.0,10/01/1985,16.5,24.4,0.0,5642,960.77,0
198.6,19.2,48.8,11/01/1985,11.899999999999999,28.2,0.0,5651,978.53,0
119.2,15.4,45.0,12/01/1985,10.3,20.7,0.0,5614,965.96,0
112.3,21.6,40.2,13/01/1985,14.8,23.3,0.0,5609,968.58,0
110.1,7.6,42.2,14/01/1985,13.7,18.1,0.0,5607,944.81,0
133.1,21.0,45.2,15/01/1985,8.100000000000001,24.9,0.0,5599,970.93,0
248.3,30.8,52.6,16/01/1985,-4.5,31.6,379.1,5628,990.46,0
83.4,11.8,22.3,17/01/1985,23.0,23.3,0.0,5645,963.7,0
67.9,15.0,36.8,18/01/1985,23.1,19.9,0.0,5640,881.39,0
48.5,18.2,39.8,19/01/1985,19.0,18.8,0.0,5618,950.88,0
71.8,13.0,27.7,20/01/1985,16.2,14.8,0.0,5571,958.66,0
54.3,14.4,37.1,21/01/1985,18.5,22.0,0.0,5630,950.49,0
75.7,17.8,35.3,22/01/1985,12.0,21.4,0.0,5622,970.99,0
104.8,12.1,44.2,23/01/1985,9.3,18.5,0.0,5580,936.14,0
79.5,0.8,32.7,24/01/1985,12.899999999999999,15.2,0.0,5601,933.55,0
66.0,-1.4,26.3,25/01/1985,15.100000000000001,13.4,0.0,5603,919.02,0
40.7,-4.4,29.7,26/01/1985,22.2,17.1,0.0,5631,950.55,0
107.0,6.6,43.2,27/01/1985,11.3,17.7,0.0,5620,950.18,0
42.7,27.3,43.7,29/01/1985,-0.30000000000000004,24.8,-40.0,5599,988.11,0
50.4,16.4,38.1,30/01/1985,3.8,18.6,-121.1,5616,946.58,0
66.0,18.2,43.3,31/01/1985,10.4,17.6,0.0,5652,929.92,0
355.7,30.4,58.0,01/02/1985,-12.0,0.0,29.0,5587,1002.3,0
197.8,30.5,51.0,02/02/1985,-7.9,22.3,-9.200000000000003,5564,988.2,0
131.3,10.4,47.0,03/02/1985,6.8,21.7,0.0,5603,955.43,0
115.5,28.8,45.8,06/02/1985,-6.2,27.6,679.7,5664,982.86,0
112.5,14.2,17.5,08/02/1985,33.3,18.7,0.0,5599,925.43,0
97.0,9.6,4.9,09/02/1985,44.400000000000006,17.6,0.0,5636,948.1,0
71.8,-5.2,17.9,10/02/1985,29.3,20.1,0.0,5683,985.79,0
153.5,9.8,30.2,11/02/1985,22.200000000000003,25.0,0.0,5641,960.53,0
209.6,28.1,42.0,13/02/1985,7.5,32.4,-14.900000000000002,5634,990.43,0
216.0,28.0,42.4,14/02/1985,12.5,32.8,-181.7,5666,954.7,0
158.4,26.8,43.4,15/02/1985,9.100000000000001,34.5,-71.39999999999999,5620,973.22,0
156.5,11.2,47.0,16/02/1985,0.4,25.8,73.1,5567,985.73,0
69.8,-2.5,18.7,17/02/1985,12.1,21.7,0.0,5559,1000.02,0
40.7,-8.2,12.3,18/02/1985,30.4,21.8,0.0,5679,928.02,0
29.1,-10.0,9.3,19/02/1985,40.5,23.2,0.0,5700,877.88,0
64.0,-6.6,23.1,20/02/1985,29.6,28.8,0.0,5715,965.93,0
93.8,10.0,28.4,21/02/1985,20.6,36.9,0.0,5734,985.61,0
69.8,6.6,28.9,22/02/1985,21.4,22.5,0.0,5648,872.79,0
77.6,2.6,21.7,23/02/1985,26.0,25.0,0.0,5706,952.84,0
60.1,0.2,11.9,24/02/1985,29.4,26.8,0.0,5737,949.84,0
106.7,2.8,13.7,25/02/1985,14.600000000000001,26.2,-43.1,5698,973.01,0
77.6,11.8,32.9,26/02/1985,-4.6,22.7,-74.6,5662,962.27,0
91.2,7.0,26.4,27/02/1985,15.399999999999999,27.7,0.0,5719,967.73,0
