YEAR,MONTH,DAY,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS
1987,3,26,52.4,8.3,4.4,15.4,1.4,28.1,29.5,286.24,857.01,0,0,19.5,5748
1987,3,27,61.4,2.3,-3.5,18.4,11.5,32.1,43.6,292.08,930.59,-295.8,1506.4,23.1,5746
1987,3,28,50.3,3,-0.6,19.4,11.1,29.7,40.8,287.31,864.21,-454.6,65.8,19.8,5711
1987,3,29,36.9,5.8,-1.3,11.4,6.1,31.1,37.2,294.44,961.72,-270.5,967,25.9,5783
1987,3,30,102.1,0.9,-6.6,16.6,15.9,29.3,45.2,295.87,982.68,-56.3,3410.2,30.6,5724
1987,3,31,36.9,6.7,-1.8,5.4,0.8,29.5,30.3,296.44,980.06,-325.9,1112.3,28.7,5846
1987,4,1,46.6,3.7,-3.8,6.8,2,28.9,30.9,296.21,984.33,-148.1,2163.3,25.9,5775
1987,4,2,103.1,3.3,-4.1,27,13.1,31.1,44.2,295.63,977.55,-194,2245.1,35,5751
1987,4,3,116.5,0,-7.2,18.6,12.5,32.1,44.6,295.21,932.63,-172.8,3900,27.8,5741
1987,4,4,100.1,-1.3,-9.6,26.4,13.5,35.7,49.2,297.62,979.97,-187.3,4424.2,30.5,5743
1987,4,5,83.4,-0.4,-8.9,15.2,6.4,34.5,40.9,297.84,982.53,-149.6,1409.1,21.7,5758
1987,4,6,74.4,0.7,-7.7,20.4,11.9,33.1,45,296.85,982.59,-175,3692.4,28.3,5828
1987,4,7,74.2,3,-5.1,11.2,6.9,28.7,35.6,296.67,966.81,-141.6,2050.5,22.6,5779
1987,4,8,54.3,3,-3,5.8,3.4,28.1,31.5,293.3,933.24,-173.2,1864.1,17.9,5726
1987,4,9,66,2.2,-5.9,6.6,6.9,29.9,36.8,297.07,966.75,-106,2635.5,30,5768
1987,4,10,124.2,-0.7,-9.5,23,12.1,32.9,45,298.24,966.57,-137.3,3878.4,38.3,5795
1987,4,11,307.4,3.9,-4.5,39.5,22.3,26.9,49.2,297.53,972.06,-103.2,2113.8,45.4,5778
1987,4,12,75.7,1.5,-6.6,14.2,4.8,28.7,33.5,297.02,964.04,-85.4,2488,27.2,5752
1987,4,13,60.1,3.2,-5.3,16.4,4.8,29.9,34.7,297.25,982.56,-135.3,1666.1,29,5798
1987,4,14,365.2,3.1,-5.6,37,24.7,28.1,52.8,297.82,979.93,-60.5,2219.5,42,5765
1987,4,15,70.3,1.7,-6.7,9,8.3,30.1,38.4,297.2,977.4,-90.9,2603.3,29.6,5754
1987,4,16,44.6,-0.7,-6.6,10.4,7,32.3,39.3,292.79,936.39,-163.2,2187.6,17.4,5694
1987,4,17,186.5,1.5,-2.7,39.3,19.1,33.5,52.6,287.85,863.88,-524,659.4,34,5731
1987,4,18,68.1,0.8,-6,23.2,13.1,30.9,44,294.64,961.69,-128.7,2254.4,28.1,5710
1987,4,19,64,-2.7,-8,18.6,8.6,34.1,42.7,292.03,936.63,-169.7,1832.9,18.8,5675
1987,4,20,427.8,1.3,-4.2,41.9,25.7,34.3,60,292.18,953.87,-309.7,806.6,41.6,5745
1987,4,21,27.2,3.3,-3.7,6.4,5.4,28.9,34.3,294.59,972.46,-201.8,1432.6,19.2,5770
1987,4,22,81,1.5,-6.8,31.5,13.1,32.1,45.2,296.61,977.46,-153.8,3078.3,36.6,5788
1987,4,23,300.1,3,-2.9,37.9,25.3,26.1,51.4,292.8,945.21,-70.4,9.1,47.3,5717
1987,4,24,455.2,-2.4,-10.5,37.1,24.7,34.7,59.4,296.83,964.07,-103.4,1512,46,5767
1987,4,25,142,1.1,-7.4,23.6,11.7,30.7,42.4,297.56,961.17,-84.7,2425.4,40.2,5774
1987,4,26,112.8,2.2,-2.4,32.3,17.5,31.5,49,291.62,970.23,-186.3,262.6,31.9,5689
1987,4,27,359.2,0.9,-6.2,42.5,27.7,27.7,55.4,295.23,977.58,-27.6,1648.3,52.5,5713
1987,4,28,128.5,1.1,-4.7,30.8,19.9,27.1,47,293.71,985.37,-38.6,854.9,34.3,5665
1987,4,29,102.1,-0.9,-6.7,23,19.3,28.9,48.2,293.66,977.77,-35.3,1641.8,29.1,5670
1987,4,30,153.7,-1.1,-8.4,34.5,19.3,29.5,48.8,295.99,974.9,-9.1,1.7,41.8,5692
1987,5,1,76.9,0.5,-4.5,14.2,14.9,33.7,48.6,292.67,983.72,-302.2,541.7,23.3,5724
1987,5,2,40.7,-1.8,-9.7,13.6,11.7,31.7,43.4,296.81,977.43,-6.4,0.6,27.1,5719
1987,5,3,310,0.6,-6.6,35.8,23.5,30.7,54.2,295.4,974.96,-106.8,1446.8,46.9,5733
1987,5,4,131.1,2.8,-1.6,10.8,14.7,25.7,40.4,291.9,980.48,-63,310.9,25.6,5639
1987,5,5,114.2,3.2,-2.3,24.8,16.5,28.3,44.8,293.33,990.34,-128.4,524.1,31.9,5698
1987,5,6,260.9,3.6,-3.5,35.1,22.9,27.5,50.4,295.08,982.74,-91.6,788.2,44.5,5755
1987,5,7,140.7,0.8,-8.2,28,14.9,26.7,41.6,298.46,985.03,-13.2,565.2,33.5,5718
1987,5,8,391.4,3.5,-2.6,31,24.7,31.5,56.2,293.43,975.2,-287.7,452.3,37.6,5759
1987,5,9,81.7,10.3,4.3,6.4,5.3,27.9,33.2,292.46,959.37,0,0,28.5,5800
1987,5,10,152.4,1.8,-7,20,17.7,28.3,46,297.69,969.38,-58,3192.5,36,5767
1987,5,11,67.5,5.6,-1.2,22.9,10.5,28.7,39.2,294.25,977.71,-220.1,1.9,29.6,5780
1987,5,12,156.8,1.4,-6.9,19.2,18.3,26.5,44.8,297.22,964,-44,3887.4,34,5733
1987,5,13,25.2,5.6,-2.3,7.2,0.8,27.3,28.1,295.42,950.33,-171.8,1139.8,26.3,5803
1987,5,14,82.9,2.5,-4.7,11.8,11.7,29.9,41.6,294.44,932.88,-179.4,2490.3,23,5762
1987,5,15,89.2,6.9,1.1,15.8,9.1,28.1,37.2,290.6,884.81,-504.6,42.7,27,5808
1987,5,16,84.4,5.8,-0.6,19.8,8.9,28.1,37,292.58,908.13,-323.9,394.6,26.6,5786
1987,5,17,166.2,4.3,-2.6,32.7,14.3,29.3,43.6,293.59,904.34,-316.7,575.7,39.5,5800
1987,5,18,133.4,0.9,-6.6,27.8,15.1,30.1,45.2,295.34,923.29,-160.8,3031.1,32.6,5767
1987,5,19,102.7,0.2,-8.3,24.6,12.5,30.5,43,297.48,946.98,-105.1,5528.3,35,5759
1987,5,20,83,2.9,-7.2,16.8,7.5,31.3,38.8,299.96,977.1,-149.1,4413.1,40.4,5831
1987,5,21,66.6,3.4,-5.1,17.8,7.7,31.5,39.2,297.03,944.14,-266.2,2890.5,33.1,5823
1987,5,22,86.3,4.1,-3.4,24.8,10.9,35.1,46,289.13,816.23,-544.2,1188.3,25.5,5716
1987,5,23,206.5,3.1,-6.6,31.1,16.3,30.9,47.2,299.49,971.82,-127.5,3955.2,48.2,5829
1987,5,24,316.9,-0.4,-10.4,38.1,19.9,35.9,55.8,299.79,979.75,-193.2,3974.4,48.4,5848
1987,5,25,162.8,3.2,-5.1,30.7,15.5,32.1,47.6,296.83,964.07,-228.7,1079.2,44.6,5808
1987,5,26,60.9,3,-5.7,15.6,7.5,30.9,38.4,297.51,958.39,-191.9,2699.6,27.7,5801
1987,5,27,197,-0.7,-10.2,30.8,16.7,35.7,52.4,298.94,974.56,-184.5,6002.5,43.3,5808
1987,5,28,52.7,0.5,-8.8,13.2,7.9,32.1,40,298.73,960.98,-131.5,3301.5,31.3,5804
1987,5,29,88.7,1.3,-7,17.6,11.7,30.3,42,296.93,958.51,-113.9,2275.6,33.3,5780
1987,5,30,25.2,3.2,-6,8.6,3.2,27.5,30.7,298.67,969.22,-65.3,3055.5,28.9,5789
1987,5,31,117.3,4.2,-4.3,15.2,12.7,29.7,42.4,297.12,958.48,-174.2,2488.1,40,5803
1987,6,1,136.2,1.3,-7.8,22.8,14.5,28.1,42.6,299.33,977.44,-6.9,1.7,41.3,5765
1987,6,2,205.8,5.9,-3.1,25,16.7,25.3,42,297.9,958.33,-112.6,1397.5,50,5825
1987,6,3,240.8,5.4,-3.6,24.8,21.5,23.9,45.4,298.52,992.63,-1.1,3.4,49.4,5813
1987,6,4,252,8.5,-1.1,17.6,19.7,21.9,41.6,294.41,911.07,-49,113,40.9,5787
1987,6,5,255,9.9,0.3,30.9,17.7,21.3,39,294.31,905.77,-51.9,10.7,44.4,5793
1987,6,6,226.8,6.1,-6,36.7,19.1,27.5,46.6,299.05,935.76,-55.9,4786.9,43.6,5844
1987,6,7,247.1,2.7,-7.1,34.5,21.5,27.3,48.8,299.69,971.79,-10.3,13.4,56.6,5824
1987,6,8,257.5,2.7,-6.7,36.7,22.3,29.7,52,293.64,871.68,-147.6,2927.4,43.1,5786
1987,6,9,234.6,4.8,-4.1,35.7,20.5,23.1,43.6,298.41,979.87,-14,2083.6,60.8,5796
1987,6,10,167.3,6,-3.5,32.5,17.9,24.9,42.8,294.88,933.64,-21.5,810.5,40.6,5753
1987,6,11,193.2,9.3,0.9,21.6,15.9,22.9,38.8,291.72,859.95,-174.3,8.8,35.5,5796
1987,6,12,202.5,6.5,-1.9,31.5,17.5,26.7,44.2,291.38,836.77,-256.5,1019.1,37.2,5798
1987,6,13,218,7.6,-1.9,37.7,15.1,26.5,41.6,293.85,855.86,-209.6,537.8,45.7,5806
1987,6,14,124.4,5.4,-4.3,26.5,8.9,28.3,37.2,294.41,855.61,-204.3,3833.7,35.6,5806
1987,6,15,198,7.8,-0.3,31.7,16.1,26.9,43,290.37,807.74,-422,85.2,37.8,5810
1987,6,16,149,6.8,-4,28.3,12.7,25.9,38.6,296.39,894.31,-92.5,2083.4,35.4,5831
1987,6,17,225.8,7.4,-2.3,27.6,20.1,25.1,45.2,294.25,886.32,-117.3,498.5,39.8,5821
1987,6,18,239.4,8,-0.8,35.3,21.1,26.9,48,292.93,895.19,-215.4,49,46.6,5776
1987,6,19,161.3,10.7,6.1,12.4,13.3,26.5,39.8,280.75,738.17,0,0,25.3,5760
1987,6,20,256.7,8.2,-0.7,31.5,20.5,24.5,45,292.97,874.95,-169.2,7.3,43.1,5780
1987,6,21,252.5,7.8,-1.3,35.9,19.9,21.9,41.8,293.82,892.14,-50.9,267.5,54.5,5761
1987,6,22,244.5,8.2,-0.5,35.1,16.3,21.5,37.8,297.84,982.53,-24.6,285.6,58.8,5816
1987,6,23,175.8,6.1,-3.5,26.1,11.7,23.9,35.6,299.2,979.81,-41,1563.7,47.9,5827
1987,6,24,128.2,7.3,-0.6,16.4,9.5,25.5,35,296.24,964.16,-165,418.7,36.4,5810
1987,6,25,170.9,5.5,-3.8,27.1,13.3,26.9,40.2,298.61,979.87,-113.5,1251,46.3,5831
1987,6,26,147.7,6.5,-3,21.1,11.1,25.5,36.6,298.71,971.91,-82.9,1539.5,44.4,5851
1987,6,27,75.5,5.9,-3.5,12.2,6.9,25.1,32,298.87,969.19,-65.9,1441.9,34.7,5836
1987,6,28,181.2,3.1,-5.9,31.9,17.7,23.7,41.4,298.74,974.59,-3.8,2555,48.1,5756
1987,6,29,36.9,8.4,-0.7,5.7,-0.1,24.8,24.7,297.95,961.11,-164.8,263.1,32.1,5861
1987,6,30,178.4,6.7,-4.2,27,15.9,27.1,43,296.78,926.09,-82.6,3068.6,36.7,5804
1987,7,1,193.8,3,-6.9,31.1,17.1,28.5,45.6,299.88,969.84,-7.6,5.8,53.4,5812
1987,7,2,274.6,5.1,-6.6,38.1,22.3,26.3,48.6,298.32,923.4,-27.7,3089.5,57.5,5824
1987,7,3,210,5.7,-3.1,38.1,19.5,25.1,44.6,298.14,997.57,-41.8,733.7,60.9,5808
1987,7,4,243.6,8.4,-1.8,37.9,20.5,22.3,42.8,295.46,916.09,-27.2,802.5,55.4,5804
1987,7,5,262.8,5.6,-6,42.3,23.7,23.7,47.4,298.33,945.34,-0.5,3686.7,60.4,5821
1987,7,6,268.7,7.4,-4,40.3,21.3,23.1,44.4,298.14,947.68,-0.4,3085.6,57.4,5803
1987,7,7,242.7,9,-1.4,33.9,19.7,20.1,39.8,295.77,923.7,-9.1,53.8,56.2,5811
1987,7,8,246.6,8.8,-0.8,37.1,20.3,21.5,41.8,294.36,908.43,-30.4,6.9,59.3,5783
1987,7,9,240.9,7.3,-2.2,39.5,21.1,23.5,44.6,294.12,905.82,-43.7,969.8,55.6,5788
1987,7,10,205.2,8.2,-2.6,33.1,17.1,21.9,39,296.88,935.9,-2.4,927.9,47.8,5786
1987,7,11,208,8,-2.1,33.5,19.3,22.3,41.6,295.34,921.23,-16.1,494.3,49.7,5796
1987,7,12,209.1,9,-1,32.3,16.5,22.5,39,295.09,905.63,-78,457.3,50.3,5800
1987,7,13,240.4,8,-1.7,34.7,20.5,22.1,42.6,294.79,923.81,-15.2,282.1,46,5778
1987,7,14,251,5.8,-2.8,37.3,20.3,21.9,42.2,297.72,972.03,-12.2,713.5,62.6,5811
1987,7,15,270.7,7,-2.1,40.7,20.9,23.5,44.4,297.89,969.35,-70.8,981.6,66.2,5860
1987,7,16,214.1,6.9,-1.1,35.3,18.1,26.3,44.4,290.47,837.24,-253.8,117.6,45.7,5794
1987,7,17,226.3,7.4,-2.7,39.3,21.5,22.1,43.6,296.15,949.99,6.4,522.6,55.1,5751
1987,7,18,249,8.9,-2.2,34.9,19.3,20.1,39.4,297.53,945.37,-0.4,1310.7,56.8,5805
1987,7,19,262.9,10.3,0.2,32.5,20.1,21.3,41.4,295.43,928.7,-95.8,0.4,47,5807
1987,7,20,287.6,7.7,-3.8,37.3,20.7,20.7,41.4,298.48,938.23,-2.6,3788.2,53.8,5795
1987,7,21,220.7,11.1,2.7,31.3,17.9,19.7,37.6,292.67,928.97,0,0,42.2,5770
1987,7,22,234.7,9.4,-0.6,32.3,18.1,21.9,40,294.91,918.73,-42.8,111.4,44.2,5813
1987,7,23,292.7,6.1,-5.8,42.3,24.1,24.5,48.6,298.73,945.34,-1.7,3879.2,56.4,5836
1987,7,24,350.9,0.4,-9.2,43.7,26.1,27.3,53.4,299.62,982.38,-7.9,5811.4,62.8,5804
1987,7,25,251.5,5.9,-3.3,37.5,20.5,21.1,41.6,298.71,992.6,-7.5,2469.3,66.7,5814
1987,7,26,271.1,9.9,-1.6,38.2,19,21.8,40.8,297.65,933.42,-22,532.9,65.3,5842
1987,7,27,259.1,6,-2.8,38.9,21.3,23.7,45,297.76,974.69,-47.8,1657.2,63.6,5826
1987,7,28,248.2,5.8,-3,35.9,20.3,20.9,41.2,298.09,987.63,-5.7,779,63.8,5786
1987,7,29,280.7,6.5,-3.4,39.9,21.9,25.7,47.6,299.23,982.41,-99.1,2040,72,5881
1987,7,30,262.6,7,-2.5,36.9,19.5,21.9,41.4,299.08,987.56,-28.5,1703.8,66.1,5837
1987,7,31,220,7.6,-2,30.1,16.3,23.3,39.6,294.45,903.05,-46.6,405.6,41.6,5791
1987,8,1,218.2,5.6,-3.9,31.5,14.3,22.3,36.6,299.2,976.87,-16.2,1421.8,57.2,5797
1987,8,2,224.6,6,-3.1,27.2,20.5,24.7,45.2,293.63,900.52,-47.8,405.3,36.2,5761
1987,8,3,173.4,3.1,-5.1,36.9,20.1,26.3,46.4,297.14,972.12,-57.6,2107.1,56.3,5793
1987,8,4,213.3,7.3,-1.9,31.1,17.3,19.5,36.8,298.63,982.47,-4.7,1624.7,57.2,5804
1987,8,5,199,0.9,-7.2,32.3,22.1,22.9,45,297.65,982.53,-2.5,3871.6,44.9,5711
1987,8,6,248.4,6.7,-2.4,37.5,21.5,22.1,43.6,298.09,987.63,-28.6,909.1,66.5,5820
1987,8,7,212.2,7.6,0.5,28.9,15.7,21.9,37.6,298.07,985.06,-13.5,110.1,45.4,5795
1987,8,8,201.3,5.7,-3.4,25.6,18.3,22.1,40.4,298.21,979.9,-6.2,1738.1,50.6,5797
1987,8,9,221.7,7.1,-2.1,26.9,17.3,23.3,40.6,298.18,977.28,-6.5,0.6,50.1,5829
1987,8,10,117.9,6.8,-2.2,5.2,9.3,21.9,31.2,298.15,974.66,-15.4,3.8,37.8,5826
1987,8,11,236.6,3.2,-6,31.5,21.1,25.1,46.2,298.83,982.44,-8.2,2598.4,51.8,5804
1987,8,12,267.9,8.8,-0.6,29.8,17.8,21,38.8,298.63,982.47,-3.4,12.9,62.7,5852
1987,8,13,200.1,3.5,-5.8,17.2,18.5,24.9,43.4,298.83,982.44,-18.3,2545.7,41,5806
1987,8,14,233.5,4.5,-4.6,38.9,22.5,24.1,46.6,298.48,987.59,-11.7,2338.7,63,5794
1987,8,15,227.4,5.4,-4,34.9,19.5,23.3,42.8,298.88,987.56,-8.9,2228,58.2,5821
1987,8,16,208.1,5.4,-4,28.9,18.5,22.5,41,298.83,982.44,-39.8,1513.6,58.6,5821
1987,8,17,211.4,3.3,-6.1,34.7,20.9,26.1,47,299.03,982.44,-19.1,4035.7,53,5829
1987,8,18,251.7,5.8,-5.4,37.9,23.3,24.1,47.4,297.49,938.29,-2.6,2405.3,50.9,5810
1987,8,19,202.5,5.3,-5.3,35.5,17.7,25.9,43.6,296.55,910.68,-43.9,2507.2,45.2,5789
1987,8,20,252.8,10.2,-2.6,38.3,20.5,20.5,41,295.75,949.99,0,8.9,59.4,5755
1987,8,21,292.9,5.9,-6.2,39.9,21.9,23.5,45.4,299.55,949.99,6.6,5446.4,59.2,5806
1987,8,22,252.9,5,-5.7,40.7,23.5,25.3,48.8,296.68,935.92,-5.7,4152.9,53.4,5797
1987,8,23,268.4,6.9,-4.3,34.1,20.5,23.3,43.8,297.65,933.42,-6.1,2527.6,47.6,5800
1987,8,24,233.5,6.7,-3.8,38.1,21.1,24.7,45.8,296.2,913.37,-45.8,539.1,53.5,5804
1987,8,25,205.2,8.1,-1.4,30.9,17.3,22.3,39.6,294.14,889.23,-60.6,1621.8,44.9,5776
1987,8,26,287.3,7.9,-2.2,39.1,21.3,21.5,42.8,296.15,947.71,-0.3,642.7,56.5,5758
1987,8,27,281.1,10.1,0.5,36.5,18.9,20.9,39.8,294.9,936.03,-2.9,3.7,55.1,5781
1987,8,28,269.5,6.8,-3.3,37.5,21.1,24.3,45.4,295.34,921.23,-29.4,1049.2,51.7,5805
1987,8,29,225,4.5,-4.9,27.7,20.1,24.3,44.4,299.11,992.6,-9.3,2535.8,49,5826
1987,8,30,245.7,6.6,-3.1,31.7,18.9,21.7,40.6,299.47,987.53,-6.5,1311.3,62.1,5835
1987,8,31,244.6,7.8,-1.8,37.9,18.1,21.5,39.6,298.94,974.56,-32.2,1248.4,64.2,5855
1987,9,1,247,7.9,-2.3,33.4,17.8,21.4,39.2,300.07,988.48,-17,1021.5,66.1,5871
1987,9,2,201.7,8.5,-0.7,35.7,18.5,24.9,43.4,292.88,871.96,-173.2,210.9,46,5832
1987,9,3,198.9,3.6,-6,30.7,18.9,22.9,41.8,299.67,987.53,-25.4,2686.9,56,5812
1987,9,4,241.2,7.9,-1.7,29.1,18.3,21.1,39.4,299.26,985,-10,919.5,58.7,5842
1987,9,5,280.2,8.2,-1.9,38.8,20.6,22,42.6,299.67,987.53,-56.5,1498.4,78.3,5876
1987,9,6,244.6,3.3,-5.9,35.7,22.7,25.1,47.8,298.51,971.94,-26.8,4187,55.4,5820
1987,9,7,289.2,0.2,-9.1,39.5,25.7,25.7,51.4,299.26,985,-4.8,2018.2,56.2,5777
1987,9,8,187.5,4.7,-4.6,26.7,16.5,23.5,40,298.71,971.91,-18.3,2848.3,44.9,5809
1987,9,9,199,5.3,-4,23.6,17.3,23.3,40.6,298.88,987.56,-3.6,1410.2,45.5,5808
1987,9,10,339.2,3.3,-7.5,41.9,25.5,27.7,53.2,296.74,923.56,-23.8,3695.8,47.8,5785
1987,9,11,272.6,6.9,-4.1,40.7,21.9,21.9,43.8,297.73,945.37,-1,2321.9,59.8,5761
1987,9,12,289.7,4.1,-5.2,35.5,21.9,23.5,45.4,299,979.84,-7.5,3137.9,62,5814
1987,9,13,284.3,7.9,-0.9,37.9,20.9,22.7,43.6,297.4,977.37,-88.3,719.8,65.9,5847
1987,9,14,171.4,5.4,-4.1,21.8,13.3,24.9,38.2,299.03,982.44,-29.1,2800,45.4,5823
1987,9,15,203.9,5.7,-2.5,31.7,17.5,23.7,41.2,296.59,961.35,-45.2,427.9,46.3,5803
1987,9,16,197.7,6.6,-2.9,18.6,15.5,21.1,36.6,298.86,985.03,-3.4,657.3,44.6,5809
1987,9,17,139.4,3.7,-5,22.4,15.3,24.1,39.4,297.72,972.03,-15.9,2882.2,38.3,5774
1987,9,18,162.9,5.9,-3.4,31.3,15.1,23.9,39,298.21,979.9,-18.6,2375,45.8,5813
1987,9,19,183.6,4,-5.8,33.9,17.5,26.3,43.8,299.23,982.41,-28.9,2800.4,53.9,5828
1987,9,20,114.4,4.4,-4.7,22.3,12.7,24.1,36.8,298.41,979.87,-5.2,1647,41.1,5793
1987,9,21,179.6,3.8,-5.7,34.9,18.7,23.7,42.4,299.08,987.56,-2.2,2775.9,55.4,5801
1987,9,22,175.3,-0.4,-9.4,32.7,22.3,24.5,46.8,298.83,982.44,-2.8,2406.4,50.1,5748
1987,9,23,247.4,5.8,-2.8,40.9,23.1,23.7,46.8,297.71,990.16,-34,1521.3,64.8,5789
1987,9,24,206.6,2.4,-6.2,38.9,22.5,24.9,47.4,297.87,985.09,-4.9,1729.2,57.3,5766
1987,9,25,167.4,5.3,-3.6,29.3,15.7,20.1,35.8,298.13,995.1,-0.6,1532.1,57,5791
1987,9,26,237.9,10.5,3,38.5,18.3,23.3,41.6,294.33,944.81,0,0,71.2,5854
1987,9,27,232.4,7.9,0.7,30.3,18.3,23.7,42,294.75,956.13,-131.2,155.6,53.4,5790
1987,9,28,85.2,3.4,-6.5,6.8,9.3,25.1,34.4,299.59,979.78,-25.9,3297.5,33.1,5810
1987,9,29,222,5.9,-4.1,14.4,18.5,23.1,41.6,299.65,984.97,-2.4,1611.9,46.9,5789
1987,9,30,55.4,5.6,-3.4,2.2,7.1,23.7,30.8,297.59,977.34,-35.8,1006.3,34.1,5784
1987,10,1,108.1,5.8,-2.8,15.4,11.7,22.7,34.4,298.24,994.27,-5.5,0.2,42.8,5771
1987,10,2,119.6,9.1,1.2,11.2,10.7,17.9,28.6,295.61,961.53,-17,160.8,36.6,5775
1987,10,3,11.6,6.8,-0.3,2.4,4.1,21.1,25.2,294.21,938.98,-94.7,95.9,24.8,5775
1987,10,4,79.9,8.3,1.6,4.2,8.7,23.5,32.2,293.03,930.28,0,0,27.7,5808
1987,10,5,126,5.6,0.4,17.8,15.3,22.9,38.2,290.6,905.65,-133,42.3,27.6,5731
1987,10,6,175.5,7.5,-1.6,23.5,14.5,21.3,35.8,297.59,977.34,-12.9,395.9,45,5803
1987,10,7,96.9,2.1,-5.9,20.4,13.1,25.1,38.2,296.58,974.84,-11.4,1999.1,33.5,5730
1987,10,8,209.1,0.9,-7.8,35.7,23.5,25.5,49,297.87,985.09,-2.2,3785.7,48.8,5739
1987,10,9,174,4.9,-2.9,31.5,18.5,21.9,40.4,296.51,990.22,-3,1315.7,51.7,5739
1987,10,10,198.6,5.6,-2.9,33.3,18.9,23.3,42.2,297.11,990.19,-7.9,447.4,48.2,5781
1987,10,11,213.9,7.3,-1.2,28.7,18.3,20.9,39.2,297.27,985.12,-11.9,1119.8,48.1,5781
1987,10,12,79.5,3.6,-4.2,2.8,10.1,20.3,30.4,297.27,985.12,-2.4,1954.4,30,5666
1987,10,13,117.3,8.2,-0.6,5.6,9.5,18.3,27.8,297.62,979.97,-19.5,792.8,33.2,5792
1987,10,14,159.5,8.2,0.6,7.8,14.5,20.5,35,295.33,956.01,-31.8,109.5,32.5,5774
1987,10,15,25.2,6.9,-1.4,9.8,1.6,20.1,21.7,296.71,969.5,-26.6,336.5,30.3,5774
1987,10,16,153.3,7.4,-1.3,26.7,13.5,20.1,33.6,297.42,979.97,-6.2,1308.6,44,5767
1987,10,17,154.3,6.3,-1.9,24.8,15.5,23.7,39.2,296.28,966.87,-52.8,378.8,38.2,5777
1987,10,18,176.5,6.2,-2,20,15.9,22.1,38,296.83,980.03,-5.5,0.5,35.9,5753
1987,10,19,60.1,2.8,-6,11.8,4,23.9,27.9,297.87,985.09,-3.4,2272.5,27.2,5759
1987,10,20,260.1,3,-5.8,37.5,20.3,25.3,45.6,297.69,969.38,-32,3304.5,53.6,5786
1987,10,21,59.6,8.3,3,17.9,5.9,18.5,24.4,291.99,953.93,-39.5,69.7,31,5713
1987,10,22,99.3,7.7,3.9,23.5,13.7,22.5,36.2,287.42,913.56,0,0,29.1,5713
1987,10,23,36.9,9.7,5.7,17.9,2,20.7,22.7,288.21,937.76,0,0,27.1,5728
1987,10,24,33,10.6,5.9,18.3,1,21.5,22.5,289.74,959.88,0,0,31.6,5749
1987,10,25,147.2,9.3,2.4,31.7,14.1,27.3,41.4,293.51,964.61,-508.6,4.9,47.8,5820
1987,10,26,33,10.4,5.6,22.1,0,24.1,24.1,290.43,942.95,0,0,28.8,5759
1987,10,27,148.6,6.9,0.3,27.9,16.3,25.9,42.2,293.61,972.58,-205.3,129.1,40.7,5771
1987,10,28,154.9,8,3.1,13.8,17.1,21.7,38.8,290.35,948.68,0,0,30.5,5709
1987,10,29,169.3,10.9,5.6,10.6,15.1,18.9,34,291.79,967.58,0,0,33.7,5753
1987,10,30,48.5,9.4,4.9,0.2,1,21.1,22.1,288.96,928.57,0,0,20.6,5727
1987,10,31,131.1,8.8,2.5,8.4,11.3,22.9,34.2,292.92,964.71,0,0,31.1,5773
1987,11,1,36.9,10,4,4.4,-2.8,24.1,21.3,293.85,986.55,0,0,25.3,5767
1987,11,2,48.5,9.2,4.5,5.2,1.8,24.1,25.9,290.18,940.11,0,0,21.1,5752
1987,11,3,56.9,6.5,-0.3,22.3,8.7,23.1,31.8,293.48,950.76,-88.9,10.9,35.7,5763
1987,11,4,136.7,8.5,3.7,28.3,14.5,21.5,36,290.24,943.01,0,0,41.3,5722
1987,11,5,47.9,9.6,3.7,11.2,5.1,23.1,28.2,292.57,967.45,0,0,26,5756
1987,11,6,81.5,10.3,4.9,12.2,8.3,22.9,31.2,291.59,967.61,0,0,30,5781
1987,11,7,87.6,9.9,6.1,14.4,12.7,22.5,35.2,288.22,949.2,0,0,24.8,5737
1987,11,8,105.3,6.8,2.9,21.4,17.1,26.1,43.2,288.93,957.35,0,0,24.7,5713
1987,11,9,176.8,7.9,3.1,28.6,20.7,23.7,44.4,290.59,951.43,0,0,38.4,5730
1987,11,10,121.2,12,7.3,21.4,10.9,19.9,30.8,289.6,931.38,0,0,32.3,5743
1987,11,11,112.5,12.7,7.7,14,10.1,21.5,31.6,290.29,945.85,0,0,31.9,5785
1987,11,12,145.2,8.6,3.3,26.2,15.7,24.1,39.8,291.31,948.44,0,0,34.2,5775
1987,11,13,242,6.5,-0.6,34.1,21.7,23.9,45.6,294.62,975.05,-66.5,125.4,53.1,5760
1987,11,14,262.9,10.7,3.4,37.9,21.3,21.3,42.6,294.44,977.68,0,0,69.6,5817
1987,11,15,200.1,4.8,-1.4,32.3,22.1,24.9,47,293.91,985.37,-42,653.8,44,5710
1987,11,16,185.1,11.6,6.4,21.2,17.5,21.9,39.4,290.61,967.76,0,0,36.4,5764
1987,11,17,95.7,10.5,5.3,18.7,11.1,20.5,31.6,291.42,970.26,0,0,33.5,5750
1987,11,18,146.3,10.7,6.8,14,14.7,19.9,34.6,288.08,931.9,0,0,28.7,5724
1987,11,19,165.7,10.5,5.4,8.8,13.9,21.3,35.2,290.2,951.52,0,0,32.3,5747
