SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,Date,TH
135.5,12.8,9.2,8.2,11.9,16.7,28.6,288.7,973.22,0.0,0.0,27.9,5710,23/01/1990,0
123.6,15.4,12.3,1.0,8.3,15.3,23.6,287.91,973.31,0.0,0.0,23.4,5716,24/01/1990,0
129.8,16.6,15.1,1.4,8.7,16.5,25.2,284.52,936.02,0.0,0.0,27.5,5710,25/01/1990,0
161.9,11.7,9.3,5.8,16.5,20.9,37.4,286.06,946.98,0.0,0.0,29.7,5718,26/01/1990,0
135.3,9.2,6.2,11.0,17.7,21.9,39.6,287.66,965.59,0.0,0.0,26.3,5719,27/01/1990,0
147.0,0.7,-3.7,19.6,21.7,27.9,49.6,290.72,980.61,-105.8,697.7,24.1,5657,28/01/1990,0
123.5,4.0,-1.1,13.2,16.9,25.1,42.0,291.25,972.89,-139.8,454.9,25.8,5694,29/01/1990,0
93.0,4.6,1.7,7.8,13.3,25.9,39.2,286.73,923.26,-81.7,7.5,18.3,5667,30/01/1990,0
77.0,10.8,6.5,1.6,6.3,20.5,26.8,288.95,946.21,0.0,0.0,21.5,5727,31/01/1990,0
83.4,7.5,7.5,7.6,12.8,22.9,35.7,285.72,984.99,0.0,0.0,18.0,5644,01/02/1990,0
104.6,4.4,-0.3,15.2,12.1,23.7,35.8,291.93,985.49,-15.6,202.3,23.5,5648,02/02/1990,0
100.1,6.4,4.3,5.6,14.9,24.7,39.6,285.41,932.79,0.0,0.0,21.3,5653,03/02/1990,0
40.7,3.7,4.3,10.2,15.6,25.7,41.3,282.0,925.06,0.0,0.0,12.5,5546,04/02/1990,0
170.4,1.3,-1.6,27.0,23.9,25.5,49.4,288.12,954.79,-40.4,63.1,29.3,5607,05/02/1990,0
66.9,4.0,1.2,19.0,14.1,24.7,38.8,287.45,949.42,-223.0,17.3,21.7,5638,06/02/1990,0
112.8,13.3,11.5,16.6,11.9,21.1,33.0,283.31,902.39,0.0,0.0,25.7,5707,07/02/1990,0
81.6,8.2,3.2,16.2,13.9,24.5,38.4,286.14,952.5,0.0,0.0,22.0,5683,08/02/1990,0
116.4,-0.8,-4.1,22.4,21.1,28.7,49.8,288.65,951.89,-70.0,1029.8,24.1,5597,09/02/1990,0
143.8,-2.0,-4.8,22.5,22.7,28.3,51.0,288.12,954.79,-30.0,711.0,20.8,5565,10/02/1990,0
140.6,9.6,6.1,23.9,15.5,20.3,35.8,287.51,932.08,0.0,0.0,34.0,5696,11/02/1990,0
163.4,5.1,2.3,28.2,20.9,26.3,47.2,287.02,946.73,0.0,0.0,27.8,5655,12/02/1990,0
107.9,7.3,3.5,3.4,14.9,17.1,32.0,289.68,973.1,-9.2,195.0,26.4,5612,13/02/1990,1
167.6,3.3,-1.2,21.6,20.9,23.5,44.4,291.39,967.64,-10.3,532.7,30.0,5631,14/02/1990,0
113.9,2.9,0.7,27.0,20.7,27.3,48.0,288.17,990.59,0.0,0.0,25.9,5609,15/02/1990,1
183.3,2.9,1.4,29.0,22.1,28.1,50.2,286.7,968.37,0.0,0.0,26.2,5600,16/02/1990,0
219.3,5.9,1.8,30.6,21.5,23.5,45.0,290.1,975.6,0.0,0.0,35.3,5667,17/02/1990,0
185.7,6.0,2.1,20.8,18.9,24.9,43.8,289.68,973.1,0.0,0.0,29.5,5672,18/02/1990,0
200.4,5.1,1.0,33.5,22.5,27.3,49.8,289.88,973.07,0.0,0.0,37.2,5680,19/02/1990,0
135.8,7.2,3.2,25.4,16.7,22.9,39.6,289.86,970.47,0.0,0.0,30.5,5676,21/02/1990,1
155.8,9.5,6.7,24.2,15.1,20.3,35.4,288.27,968.12,0.0,0.0,29.1,5647,22/02/1990,0
139.8,1.5,-1.7,28.7,21.9,26.1,48.0,289.74,983.2,-40.0,363.1,27.3,5591,23/02/1990,0
198.1,8.3,5.1,28.2,19.5,24.1,43.6,288.44,965.47,0.0,0.0,33.0,5679,24/02/1990,1
179.1,7.0,2.7,28.7,16.1,24.5,40.6,290.73,983.11,0.0,0.0,36.8,5682,25/02/1990,0
96.9,8.5,4.4,15.4,12.9,24.1,37.0,290.1,975.6,0.0,0.0,29.3,5712,26/02/1990,0
147.9,11.1,2.5,17.4,9.3,21.1,30.4,290.72,980.61,0.0,0.0,26.9,5682,27/02/1990,0
170.1,6.8,0.7,24.9,16.7,23.9,40.6,293.12,985.43,0.0,0.0,40.1,5773,28/02/1990,0
226.3,8.7,3.1,35.1,18.1,21.9,40.0,293.46,987.57,-88.4,114.1,46.0,5743,01/03/1990,0
212.4,6.4,0.0,30.5,18.9,22.7,41.6,294.33,990.31,-44.3,250.6,43.9,5725,02/03/1990,0
156.0,3.5,-0.3,29.0,21.3,24.3,45.6,289.83,967.88,-16.5,3.0,31.0,5643,03/03/1990,0
72.6,7.8,5.4,18.2,11.1,18.9,30.0,287.57,957.63,-16.3,20.7,31.5,5630,04/03/1990,0
125.5,10.3,7.9,3.4,13.1,18.9,32.0,287.48,968.25,0.0,0.0,29.6,5653,05/03/1990,0
212.0,7.9,3.7,33.5,19.3,23.3,42.6,289.42,951.71,0.0,0.0,43.1,5700,06/03/1990,0
177.4,9.2,6.4,21.0,18.3,21.1,39.4,287.93,975.88,0.0,0.0,29.5,5670,07/03/1990,0
163.8,5.3,1.4,11.6,20.7,26.3,47.0,288.73,957.38,0.0,0.0,28.7,5696,08/03/1990,0
123.6,5.2,2.1,14.8,16.9,25.1,42.0,287.5,940.9,-189.2,0.5,25.2,5656,09/03/1990,0
178.9,3.6,-0.5,16.6,21.1,23.7,44.8,289.77,962.57,-34.9,71.0,27.9,5638,10/03/1990,0
76.8,5.3,1.8,14.0,14.1,26.5,40.6,288.27,951.98,0.0,0.0,25.0,5671,11/03/1990,0
136.1,3.8,-0.3,25.2,16.7,26.1,42.8,289.1,934.56,-141.0,230.7,31.9,5664,12/03/1990,0
240.1,2.8,-0.6,30.4,24.1,27.9,52.0,289.05,968.0,-115.7,146.0,33.4,5632,13/03/1990,1
38.7,4.0,0.7,16.8,13.9,25.1,39.0,289.09,973.16,-61.7,43.1,24.0,5624,14/03/1990,0
106.5,3.8,-0.2,23.6,18.1,24.7,42.8,289.23,951.77,-71.0,18.9,24.9,5661,15/03/1990,0
103.0,7.1,3.5,18.4,15.5,22.1,37.6,288.32,943.53,-109.2,35.0,24.2,5659,16/03/1990,0
69.0,12.0,7.4,8.8,7.7,23.3,31.0,287.61,913.47,0.0,0.0,26.2,5807,17/03/1990,0
186.5,11.2,6.2,19.2,18.9,24.7,43.6,289.28,943.25,0.0,0.0,32.8,5790,18/03/1990,0
156.9,4.5,-1.0,21.4,19.3,24.5,43.8,292.31,962.11,-55.1,37.7,33.1,5709,19/03/1990,0
157.8,5.4,-1.0,32.3,17.9,25.3,43.2,293.8,972.55,-109.1,574.1,41.5,5748,20/03/1990,1
273.4,1.2,-3.1,24.6,16.9,30.3,47.2,289.87,912.55,-239.4,759.6,27.3,5705,21/03/1990,0
97.4,-0.2,-7.2,27.4,15.7,31.1,46.8,295.4,974.96,-103.8,2410.2,29.8,5712,22/03/1990,0
122.9,3.4,-5.0,25.1,13.1,27.7,40.8,297.31,990.16,-79.6,1581.3,39.5,5778,23/03/1990,1
199.6,2.5,-5.0,9.8,5.6,27.9,33.5,296.55,972.18,-8.5,7.4,22.4,5699,24/03/1990,1
220.6,7.2,1.6,28.3,18.7,22.1,40.8,292.77,967.42,-106.9,2.2,44.0,5740,25/03/1990,0
211.1,3.0,-2.3,32.2,22.9,27.9,50.8,292.52,985.46,-135.2,380.6,37.0,5719,26/03/1990,0
111.0,2.9,-2.7,28.9,14.3,28.9,43.2,293.92,987.84,-120.9,234.1,41.4,5634,27/03/1990,1
225.7,8.7,3.5,36.1,20.5,24.7,45.2,292.14,990.4,0.0,0.0,50.2,5739,28/03/1990,0
275.1,6.8,0.7,38.7,23.1,26.1,49.2,293.53,990.34,-122.4,85.1,47.9,5738,29/03/1990,1
179.6,6.6,1.1,29.1,18.7,25.7,44.4,292.73,987.93,0.0,0.0,38.8,5736,30/03/1990,0
146.9,6.7,-1.1,28.3,12.9,24.7,37.6,296.09,985.21,-62.9,465.8,45.4,5772,31/03/1990,1
240.3,5.5,0.4,34.9,22.7,27.1,49.8,292.67,984.7,-203.8,3.9,44.6,5735,01/04/1990,0
202.2,9.2,3.3,26.3,11.9,22.5,34.4,292.92,964.71,-166.9,55.1,40.4,5754,02/04/1990,0
171.1,4.3,-2.2,26.4,17.3,26.9,44.2,294.3,985.34,-121.3,443.7,40.4,5745,03/04/1990,1
234.8,4.3,-0.6,31.9,22.3,26.9,49.2,292.11,982.99,-112.4,328.9,37.7,5693,04/04/1990,1
136.0,7.7,5.3,25.0,17.1,26.3,43.4,287.75,978.41,0.0,0.0,30.9,5669,05/04/1990,0
215.2,3.7,-1.5,33.0,23.3,25.5,48.8,292.73,987.93,-62.9,543.7,37.9,5683,06/04/1990,0
164.6,4.0,-3.8,25.0,17.7,29.3,47.0,295.89,985.21,-133.0,883.7,41.5,5777,07/04/1990,0
220.8,5.1,-0.3,26.8,16.5,25.9,42.4,290.83,881.06,-249.2,257.4,38.4,5749,08/04/1990,0
263.0,6.2,-0.9,34.9,19.5,24.9,44.4,295.3,967.03,-96.1,324.6,44.3,5772,09/04/1990,0
213.5,9.0,0.2,22.0,11.5,22.7,34.2,297.87,985.09,-63.5,162.5,42.8,5820,10/04/1990,0
114.8,8.2,-0.2,15.4,7.3,22.3,29.6,297.05,982.59,-52.4,130.1,35.4,5822,11/04/1990,0
144.5,7.8,-0.6,20.0,10.1,25.1,35.2,296.94,972.15,-126.6,717.4,37.4,5811,12/04/1990,0
208.5,-2.4,-11.2,30.0,18.9,33.3,52.2,298.44,982.47,-88.0,1857.1,31.2,5759,13/04/1990,0
182.2,6.2,-2.3,24.6,12.3,29.1,41.4,296.98,961.29,-231.9,788.4,40.5,5844,14/04/1990,0
59.6,2.1,-6.7,15.8,6.9,27.1,34.0,298.41,979.87,-4.9,2.8,31.0,5759,15/04/1990,0
224.3,8.1,-1.5,28.5,15.9,31.1,47.0,297.49,969.41,-456.2,762.8,53.8,5939,16/04/1990,0
163.2,3.4,-4.7,23.0,15.7,27.9,43.6,296.67,966.81,-82.9,1809.7,34.4,5772,17/04/1990,0
297.0,-3.4,-11.0,24.0,17.9,30.3,48.2,296.54,958.57,-59.4,4744.2,29.7,5711,18/04/1990,0
281.7,4.6,-3.4,21.4,13.1,28.1,41.2,296.3,955.83,-202.6,899.1,35.9,5812,19/04/1990,0
501.4,1.6,-9.7,34.4,22.9,32.5,55.4,297.47,935.87,-57.5,2516.5,36.5,5818,20/04/1990,0
104.3,4.0,-5.6,21.3,7.9,30.1,38.0,299.17,977.19,-146.3,1707.7,40.6,5837,21/04/1990,0
104.3,0.4,-8.9,21.4,11.5,33.5,45.0,298.63,966.51,-127.9,1267.1,39.4,5808,22/04/1990,0
102.9,-0.8,-9.9,20.2,12.3,32.1,44.4,298.51,971.94,-8.2,1.7,29.4,5790,23/04/1990,0
102.8,2.7,-6.5,22.8,9.9,30.1,40.0,298.58,977.25,-95.4,2495.8,37.1,5795,24/04/1990,0
164.8,1.7,-7.5,28.9,15.9,32.1,48.0,297.96,974.69,-133.0,1761.1,45.6,5839,25/04/1990,0
47.0,-0.9,-9.5,19.4,10.7,34.7,45.4,297.4,977.37,-158.4,2308.1,35.4,5787,26/04/1990,0
434.9,0.5,-8.1,41.1,24.5,33.1,57.6,297.3,969.41,-118.8,1921.6,51.3,5808,27/04/1990,1
87.1,5.3,0.5,25.5,9.1,32.5,41.6,289.03,878.37,0.0,0.0,34.3,5836,28/04/1990,1
226.4,5.8,0.2,31.1,17.5,32.7,50.2,290.49,902.36,-738.4,3.4,44.0,5858,29/04/1990,0
124.6,7.9,1.9,15.8,12.7,19.3,32.0,293.61,972.58,-18.8,203.8,34.0,5720,30/04/1990,0
167.5,4.6,-1.0,33.3,18.7,29.1,47.8,293.04,965.0,-247.2,131.7,41.4,5761,01/05/1990,0
168.7,6.6,-1.3,21.4,12.1,23.9,36.0,296.05,964.19,-76.7,476.5,41.7,5789,02/05/1990,1
252.6,3.4,-5.2,32.9,21.3,28.3,49.6,297.62,979.97,-78.2,1448.8,51.3,5793,03/05/1990,0
226.9,8.8,-0.6,33.9,16.9,24.3,41.2,298.04,982.5,-145.8,87.6,62.1,5873,04/05/1990,1
207.3,7.0,0.7,35.5,20.9,25.5,46.4,293.71,985.37,-228.3,38.3,50.4,5755,05/05/1990,0
155.8,4.9,-2.3,25.2,16.3,24.7,41.0,294.89,953.29,-83.2,834.0,41.4,5766,06/05/1990,0
151.5,4.1,-4.5,17.2,16.5,26.5,43.0,297.29,987.66,-85.1,685.5,41.1,5785,07/05/1990,0
196.2,3.7,-4.7,31.7,19.5,24.7,44.2,297.17,974.78,-15.4,1179.3,51.8,5776,08/05/1990,0
224.2,3.8,-5.9,36.7,19.3,26.5,45.8,299.26,985.0,-53.7,2227.6,60.3,5825,09/05/1990,0
188.1,4.2,-5.0,33.9,16.7,25.3,42.0,298.54,974.59,-22.7,2084.2,51.6,5812,10/05/1990,1
347.2,4.4,-4.2,43.9,24.9,28.7,53.6,297.0,977.4,-127.9,906.7,64.8,5824,11/05/1990,1
241.2,7.3,-1.9,37.1,20.3,23.7,44.0,298.07,985.06,-40.5,1074.2,64.0,5828,12/05/1990,1
242.8,6.8,-2.1,36.1,20.1,23.9,44.0,297.91,990.13,-49.7,563.0,63.4,5825,13/05/1990,1
308.1,10.9,1.8,40.3,20.7,22.5,43.2,293.12,916.45,-228.4,81.2,61.2,5824,14/05/1990,0
298.8,12.3,4.0,38.1,20.9,23.1,44.0,291.8,906.29,0.0,0.0,58.0,5792,15/05/1990,0
262.8,12.0,5.8,27.1,18.3,23.3,41.6,293.26,977.8,0.0,0.0,47.8,5853,16/05/1990,0
193.1,4.7,-4.2,35.7,18.9,25.5,44.4,297.92,972.03,-64.2,1160.4,53.8,5836,17/05/1990,0
224.9,2.8,-6.8,39.3,21.9,26.7,48.6,299.45,984.97,-35.5,1967.9,56.0,5822,18/05/1990,1
265.4,6.7,-3.2,36.3,19.7,25.1,44.8,299.67,987.53,-89.3,1098.3,64.9,5858,19/05/1990,1
277.0,8.5,-0.2,34.9,20.3,24.1,44.4,297.65,982.53,-121.2,14.7,60.7,5828,20/05/1990,1
200.4,7.2,-1.9,35.7,19.9,27.1,47.0,292.27,884.01,-310.2,67.8,47.3,5869,21/05/1990,0
234.8,4.4,-8.0,34.1,18.3,29.5,47.8,299.53,925.79,-79.6,2474.0,48.7,5857,22/05/1990,1
158.3,4.5,-4.3,24.2,14.7,28.7,43.4,297.84,982.53,-158.5,521.8,43.3,5820,23/05/1990,0
238.6,6.9,-3.9,28.4,15.8,26.4,42.2,300.71,974.38,-146.2,371.3,57.8,5903,24/05/1990,0
225.7,4.5,-5.8,30.9,16.5,23.7,40.2,299.88,971.79,-9.6,40.6,60.6,5871,25/05/1990,1
140.6,2.4,-5.9,26.9,15.7,28.9,44.6,297.29,987.66,-82.4,1092.5,37.3,5779,26/05/1990,0
278.7,7.3,-0.7,38.5,19.9,24.5,44.4,295.81,961.47,-133.2,60.5,59.6,5847,27/05/1990,0
273.2,2.5,-7.4,33.0,20.9,29.9,50.8,295.02,861.82,-154.2,3091.3,40.9,5777,28/05/1990,0
253.4,10.1,0.1,37.3,18.7,26.3,45.0,294.51,905.74,-231.8,101.1,52.5,5835,29/05/1990,1
206.3,5.0,-4.4,33.9,17.9,25.3,43.2,298.44,982.47,-25.3,1184.0,54.8,5872,30/05/1990,0
297.6,4.7,-3.9,38.7,23.1,28.9,52.0,292.48,892.5,-132.7,609.4,40.9,5774,31/05/1990,0
238.5,3.4,-7.3,30.9,19.7,25.1,44.8,301.26,985.46,-2.1,4048.8,58.2,5839,01/06/1990,0
269.9,7.4,-2.8,39.5,20.9,24.3,45.2,295.33,908.24,-51.8,565.2,56.6,5825,02/06/1990,1
231.6,6.6,-4.1,38.5,19.7,26.3,46.0,295.93,891.59,-108.8,1482.0,54.3,5854,03/06/1990,0
427.4,2.9,-6.8,40.1,25.9,28.9,54.8,299.92,952.22,-144.7,2456.8,71.8,5807,04/06/1990,0
244.7,6.9,-4.9,35.9,18.1,24.5,42.6,298.39,915.63,-24.0,2465.5,58.1,5855,05/06/1990,1
349.9,6.2,-4.2,39.1,23.7,28.7,52.4,295.54,921.2,-162.0,457.9,53.8,5835,06/06/1990,0
397.2,2.3,-7.7,42.9,24.7,29.9,54.6,299.82,982.38,-101.8,2888.3,69.3,5863,07/06/1990,0
91.9,4.1,-5.0,5.2,5.5,22.5,28.0,298.58,963.76,-9.5,2610.6,34.6,5793,08/06/1990,0
277.8,5.2,-5.0,40.9,22.7,26.1,48.8,300.02,982.35,-90.9,1850.1,73.1,5864,09/06/1990,0
247.1,9.2,-1.6,38.9,18.1,26.7,44.8,295.43,894.56,-204.9,994.3,59.3,5876,10/06/1990,0
237.0,5.6,-4.6,35.1,19.1,25.3,44.4,300.07,987.5,-62.6,2291.3,59.3,5871,11/06/1990,0
349.2,2.0,-10.2,41.9,24.3,29.5,53.8,299.53,925.79,-25.5,3281.8,49.1,5831,12/06/1990,0
263.2,7.5,-2.7,35.1,19.3,22.9,42.2,295.53,908.21,-30.5,476.6,54.3,5798,13/06/1990,1
137.6,8.6,0.5,11.4,8.9,22.5,31.4,292.61,908.76,-73.7,122.4,34.7,5694,14/06/1990,1
270.0,12.2,2.2,33.0,16.8,20.0,36.8,294.49,916.23,0.0,0.0,54.2,5860,15/06/1990,1
250.0,10.2,-1.0,35.7,17.9,21.3,39.2,296.52,921.06,-198.9,15.9,69.9,5898,16/06/1990,0
379.8,7.6,-5.2,46.9,24.5,27.1,51.6,299.45,935.73,-141.7,1384.4,70.4,5922,17/06/1990,0
291.0,7.6,-4.0,40.7,21.1,23.9,45.0,298.04,933.4,-22.5,2286.2,61.8,5837,18/06/1990,0
259.4,10.2,-0.2,41.1,20.9,21.7,42.6,295.54,921.2,-85.7,1.4,67.4,5836,19/06/1990,1
250.8,10.3,-0.6,36.8,18.8,20.8,39.6,296.58,926.12,-47.5,16.8,57.2,5835,20/06/1990,0
248.5,11.3,0.6,35.6,17.0,21.8,38.8,295.77,910.82,-170.4,72.8,58.1,5871,21/06/1990,0
265.2,11.4,-0.3,39.6,18.2,22.0,40.2,297.53,923.48,-123.4,30.8,68.5,5903,22/06/1990,0
246.5,7.5,-3.3,37.7,20.5,23.9,44.4,296.55,910.68,-51.0,1190.1,58.3,5818,23/06/1990,0
264.8,6.7,-4.6,42.1,22.3,23.7,46.0,297.82,930.95,-9.6,2843.0,61.5,5820,24/06/1990,1
305.9,8.9,-2.8,41.2,20.8,23.6,44.4,298.19,928.45,-41.9,1755.4,62.8,5824,25/06/1990,0
237.5,9.6,-0.8,33.5,17.3,20.5,37.8,296.21,928.62,-9.1,163.9,57.5,5753,27/06/1990,0
254.9,11.3,1.3,34.8,17.2,21.2,38.4,294.79,910.98,-81.9,26.8,57.9,5814,28/06/1990,0
287.0,11.5,-0.5,40.6,17.8,22.4,40.2,297.85,918.32,-89.0,10.0,73.5,5878,29/06/1990,0
308.8,7.4,-4.1,42.9,21.3,23.5,44.8,297.66,907.8,-45.7,2485.5,64.9,5815,30/06/1990,1
296.5,6.2,-3.2,38.3,20.9,22.9,43.8,298.92,988.63,-20.3,904.6,66.4,5772,01/07/1990,0
270.9,11.6,1.4,35.0,17.0,19.8,36.8,295.34,921.23,-124.2,37.0,62.8,5781,02/07/1990,0
310.3,6.9,-4.7,37.5,22.3,24.1,46.4,298.26,935.81,-9.6,1050.8,56.0,5785,03/07/1990,0
294.2,8.3,-3.4,42.5,21.9,22.9,44.8,298.06,935.81,-19.4,1009.8,70.1,5816,04/07/1990,0
325.1,9.6,0.7,46.7,23.1,24.7,47.8,297.47,985.12,0.0,0.0,89.2,5899,05/07/1990,0
232.3,5.8,-3.5,35.7,19.1,23.1,42.2,298.71,992.6,-11.0,1367.2,57.5,5827,06/07/1990,0
237.5,8.2,-0.2,35.3,18.5,22.3,40.8,297.31,990.16,-37.3,127.1,57.9,5809,07/07/1990,0
239.4,5.8,-3.4,36.7,20.1,21.1,41.2,298.66,985.03,-2.8,2059.5,65.0,5816,08/07/1990,0
227.8,6.2,-4.4,36.5,20.1,21.9,42.0,296.55,923.59,-9.8,1551.1,53.4,5790,09/07/1990,1
202.9,10.2,1.8,32.5,17.3,20.3,37.6,292.57,919.09,0.0,0.0,47.8,5766,10/07/1990,0
250.9,10.3,0.1,38.3,20.1,22.1,42.2,294.56,921.34,-119.5,1.1,58.2,5888,11/07/1990,0
256.8,8.4,-2.1,36.3,19.5,21.5,41.0,296.24,931.09,-12.0,715.2,55.0,5803,12/07/1990,0
229.8,10.6,0.8,33.7,16.7,21.3,38.0,294.27,894.83,-167.6,168.5,53.0,5841,13/07/1990,0
261.5,9.8,-1.2,38.3,18.7,23.1,41.8,296.78,926.09,-66.0,133.4,58.9,5837,14/07/1990,1
222.2,7.6,-1.9,33.5,19.7,22.3,42.0,294.22,926.37,-8.4,27.1,48.5,5804,15/07/1990,0
235.1,11.7,2.5,23.0,14.4,21.0,35.4,297.87,985.09,0.0,0.0,53.7,5895,16/07/1990,0
275.6,7.3,-3.5,44.1,23.3,26.1,49.4,296.01,913.4,-121.3,195.3,64.5,5856,17/07/1990,0
245.1,9.7,-0.8,36.5,19.3,21.7,41.0,295.77,923.7,-24.9,410.4,55.3,5823,18/07/1990,0
285.3,8.3,-1.4,43.3,23.5,26.1,49.6,293.8,883.57,-218.1,763.6,61.6,5842,19/07/1990,1
278.7,10.2,-0.3,39.2,20.0,20.4,40.4,298.75,950.01,0.0,0.0,68.7,5832,20/07/1990,1
232.7,8.7,-1.4,33.1,18.1,22.5,40.6,295.54,921.2,-46.4,137.3,50.1,5785,21/07/1990,0
256.6,7.6,-3.8,37.1,21.1,23.1,44.2,297.71,940.65,-2.1,2735.2,59.7,5820,22/07/1990,0
278.5,7.9,-2.7,37.3,20.5,25.5,46.0,295.66,905.49,-131.6,1291.8,54.1,5851,23/07/1990,0
336.0,7.8,-5.1,45.6,23.8,23.8,47.6,300.05,935.7,-16.9,1770.2,74.7,5907,24/07/1990,0
222.9,8.4,-0.9,34.3,17.3,20.7,38.0,298.41,979.87,-15.2,1868.3,60.4,5858,25/07/1990,0
261.4,8.3,-2.4,40.5,21.5,22.7,44.2,296.44,931.06,-16.7,2302.8,60.2,5824,26/07/1990,1
241.8,9.8,0.4,36.1,18.7,23.1,41.8,293.49,886.54,-183.4,0.1,53.2,5822,27/07/1990,1
228.3,9.5,-0.5,33.9,18.1,20.7,38.8,295.34,921.23,-17.7,153.8,52.1,5796,28/07/1990,1
251.5,11.0,0.7,35.9,18.1,21.3,39.4,295.18,923.76,0.0,0.0,61.6,5856,29/07/1990,1
229.8,7.8,-1.2,34.3,18.3,23.3,41.6,298.1,990.13,-76.3,102.0,62.0,5856,30/07/1990,0
232.1,11.0,0.5,35.2,17.2,21.4,38.6,295.38,910.87,0.0,0.0,58.5,5863,31/07/1990,1
219.5,7.5,-2.6,34.7,17.5,21.9,39.4,299.91,991.58,-7.3,577.4,70.6,5854,01/08/1990,0
232.7,9.6,1.6,31.1,16.9,20.9,37.8,296.66,982.62,-63.6,44.0,59.6,5816,02/08/1990,0
260.6,7.4,-1.7,22.2,20.1,22.9,43.0,298.07,985.06,-44.4,543.9,63.2,5843,03/08/1990,1
269.6,7.6,-2.4,38.3,21.5,23.7,45.2,299.31,992.6,-66.9,1079.1,69.1,5873,04/08/1990,1
401.2,2.2,-7.6,47.5,26.7,29.3,56.0,299.17,977.19,-75.8,2810.2,73.1,5848,05/08/1990,0
293.3,6.8,-3.1,42.9,21.9,26.3,48.2,298.9,971.91,-159.0,811.5,75.2,5881,06/08/1990,1
231.1,8.3,-0.6,38.9,18.5,24.9,43.4,298.27,985.06,-129.3,526.7,69.4,5769,07/08/1990,0
217.1,7.0,-2.7,34.9,18.9,21.9,40.8,299.14,997.54,-4.8,441.8,63.2,5830,08/08/1990,0
245.1,9.9,0.2,34.2,17.6,21.6,39.2,298.46,985.03,-169.2,25.3,67.9,5885,09/08/1990,0
234.5,6.7,-3.0,35.7,19.5,22.7,42.2,299.06,985.0,-52.0,1521.9,65.3,5836,10/08/1990,0
265.2,5.9,-3.7,39.1,22.3,23.5,45.8,298.97,977.22,-8.1,4.1,67.2,5833,11/08/1990,0
210.0,7.6,-1.9,24.7,15.9,20.3,36.2,298.97,977.22,-20.7,1111.0,55.1,5841,12/08/1990,0
260.9,7.9,-1.8,40.9,20.3,21.9,42.2,299.27,987.53,-29.9,906.8,69.0,5849,13/08/1990,0
285.7,12.6,0.7,34.4,16.0,19.6,35.6,297.84,933.4,-143.3,0.4,72.9,5900,14/08/1990,0
97.2,10.7,0.0,20.4,2.6,20.8,23.4,296.19,926.15,-28.8,17.4,55.1,5837,15/08/1990,1
242.8,7.3,-1.9,36.1,18.5,22.5,41.0,298.41,979.87,-33.0,789.4,67.4,5846,16/08/1990,0
264.6,7.7,-1.2,37.5,19.1,22.7,41.8,298.1,990.13,-2.2,0.3,65.1,5828,17/08/1990,1
257.7,5.7,-3.8,37.1,21.1,22.3,43.4,299.31,992.6,-1.3,1545.7,64.4,5809,18/08/1990,0
273.7,11.9,1.2,33.0,17.2,20.2,37.4,296.07,933.53,0.0,0.0,53.0,5842,19/08/1990,0
318.2,10.1,-0.9,36.0,18.8,22.8,41.6,296.44,905.35,-126.4,541.9,56.6,5862,20/08/1990,0
272.0,10.1,-0.8,31.9,16.9,19.1,36.0,296.7,938.31,-2.3,55.3,58.0,5813,21/08/1990,0
299.7,9.9,0.5,37.2,19.0,20.6,39.6,298.44,982.47,-42.4,39.0,71.5,5879,22/08/1990,0
296.6,9.3,-0.8,34.0,20.6,24.4,45.0,299.03,982.44,-268.8,1126.4,67.9,5928,23/08/1990,0
237.4,9.9,0.1,32.8,16.0,21.2,37.2,299.06,985.0,-72.8,5.6,61.4,5880,24/08/1990,1
296.1,10.3,0.0,42.0,19.4,21.8,41.2,299.59,979.78,-106.6,21.2,80.5,5914,25/08/1990,1
196.3,7.0,-1.3,28.7,15.5,22.7,38.2,296.9,969.47,-64.5,161.9,54.2,5831,26/08/1990,1
254.9,8.0,-2.0,33.8,17.2,21.6,38.8,299.65,984.97,-15.6,307.3,68.2,5871,27/08/1990,1
225.4,6.6,-2.3,25.9,14.9,19.1,34.0,298.18,977.28,-5.4,725.9,52.1,5794,28/08/1990,1
329.1,9.4,0.0,39.6,20.8,22.0,42.8,298.24,982.5,-99.1,1.6,74.9,5875,29/08/1990,1
157.2,5.7,-3.6,9.0,10.7,22.9,33.6,298.91,992.6,-9.3,2369.3,41.6,5798,30/08/1990,0
178.9,8.9,5.1,20.2,17.1,24.3,41.4,287.42,875.56,0.0,0.0,36.4,5786,31/08/1990,0
192.3,2.3,-7.6,29.9,18.7,25.5,44.2,300.07,988.48,-17.3,3891.2,47.2,5813,01/09/1990,1
220.6,6.8,-1.5,34.1,19.1,20.3,39.4,297.29,987.66,-2.2,423.0,62.3,5805,02/09/1990,1
315.5,8.7,-1.1,43.7,22.5,24.9,47.4,297.87,935.84,-97.4,4.9,52.0,5831,03/09/1990,0
274.2,11.6,1.2,33.4,18.0,20.4,38.4,295.4,926.23,0.0,0.0,57.7,5839,04/09/1990,0
244.7,6.5,-2.8,33.1,19.3,21.5,40.8,298.91,992.6,-5.6,1259.3,60.2,5816,05/09/1990,0
175.5,5.8,-3.0,28.1,15.5,19.7,35.2,298.04,982.5,-2.9,1320.6,54.8,5785,06/09/1990,0
